date,instance_id,instance_type,cpu_avg,memory_avg,network_in,network_out,cost_usd
2024-05-01,i-0017f0b6,t3.medium,4.48,6.84,0.0,3.4591,1.3196
2024-05-02,i-0017f0b6,t3.medium,2.71,13.99,0.0,0.0,1.0333
2024-05-03,i-0017f0b6,t3.medium,4.13,10.38,0.0,0.1543,0.9852
2024-05-04,i-0017f0b6,t3.medium,9.5,19.15,0.6926,1.3963,1.1814
2024-05-05,i-0017f0b6,t3.medium,9.34,17.79,0.0,1.074,1.1026
2024-05-06,i-0017f0b6,t3.medium,4.13,10.39,0.0,0.0,1.0238
2024-05-07,i-0017f0b6,t3.medium,4.91,2.78,0.0,0.9908,1.0732
2024-05-08,i-0017f0b6,t3.medium,3.64,15.89,1.6148,1.5138,1.1412
2024-05-09,i-0017f0b6,t3.medium,4.6,11.13,0.0,0.0,0.9313
2024-05-10,i-0017f0b6,t3.medium,5.04,11.91,0.0,3.0061,1.2378
2024-05-11,i-0017f0b6,t3.medium,7.34,14.17,0.0,0.7514,1.0782
2024-05-12,i-0017f0b6,t3.medium,5.94,12.01,0.0,0.0,1.0008
2024-05-13,i-0017f0b6,t3.medium,3.94,18.08,0.0,4.4118,1.4102
2024-05-14,i-0017f0b6,t3.medium,5.61,18.48,0.0,1.8535,1.1665
2024-05-15,i-0017f0b6,t3.medium,8.15,11.82,0.0,1.8264,1.092
2024-05-16,i-0017f0b6,t3.medium,4.54,14.18,2.592,0.0,1.0497
2024-05-17,i-0017f0b6,t3.medium,7.09,16.57,1.5959,1.9794,1.1478
2024-05-18,i-0017f0b6,t3.medium,2.54,8.01,1.2166,3.146,1.2679
2024-05-19,i-0017f0b6,t3.medium,6.7,14.15,0.8201,0.2022,1.0062
2024-05-20,i-0017f0b6,t3.medium,4.27,16.53,1.6398,3.614,1.3081
2024-05-21,i-0017f0b6,t3.medium,4.25,13.75,1.7273,0.0,0.9763
2024-05-22,i-0017f0b6,t3.medium,6.33,14.64,1.1349,0.0,0.9763
2024-05-23,i-0017f0b6,t3.medium,7.03,10.45,0.2255,0.0,1.0163
2024-05-24,i-0017f0b6,t3.medium,1.78,10.16,0.0,0.4167,0.9961
2024-05-25,i-0017f0b6,t3.medium,2.82,11.38,0.0,0.0,1.0391
2024-05-26,i-0017f0b6,t3.medium,4.21,19.01,0.0,2.5701,1.2271
2024-05-27,i-0017f0b6,t3.medium,5.43,18.21,3.167,0.0,0.9877
2024-05-28,i-0017f0b6,t3.medium,7.75,22.52,1.8474,0.1159,1.0163
2024-05-29,i-0017f0b6,t3.medium,3.91,9.54,3.6207,1.2865,1.105
2024-05-30,i-0017f0b6,t3.medium,6.34,9.25,0.4762,1.413,1.0957
2024-05-31,i-0017f0b6,t3.medium,4.82,10.27,3.1408,1.3281,1.0793
2024-06-01,i-0017f0b6,t3.medium,6.36,13.92,0.4347,0.0544,0.987
2024-06-02,i-0017f0b6,t3.medium,4.33,18.08,0.0,0.0,1.0364
2024-06-03,i-0017f0b6,t3.medium,7.91,14.71,2.8429,0.0,1.0276
2024-06-04,i-0017f0b6,t3.medium,6.74,21.56,2.2819,0.3522,1.0408
2024-06-05,i-0017f0b6,t3.medium,4.31,10.02,0.0,0.7994,1.1047
2024-06-06,i-0017f0b6,t3.medium,6.47,15.65,0.0,2.5108,1.1828
2024-06-07,i-0017f0b6,t3.medium,9.47,9.74,0.0,0.5756,1.059
2024-06-08,i-0017f0b6,t3.medium,5.57,19.77,0.6809,0.0,1.0099
2024-06-09,i-0017f0b6,t3.medium,6.31,21.5,2.3509,0.0,1.004
2024-06-10,i-0017f0b6,t3.medium,5.09,16.83,0.0,1.5685,1.1309
2024-06-11,i-0017f0b6,t3.medium,5.06,12.96,0.0,0.0,1.0115
2024-06-12,i-0017f0b6,t3.medium,5.72,7.93,0.7643,1.2792,1.2028
2024-06-13,i-0017f0b6,t3.medium,3.81,7.14,0.0,0.0,1.0199
2024-06-14,i-0017f0b6,t3.medium,4.53,19.03,1.7023,0.2546,1.0063
2024-06-15,i-0017f0b6,t3.medium,4.95,17.17,0.8671,1.5021,1.092
2024-06-16,i-0017f0b6,t3.medium,5.04,15.11,0.0,0.7727,1.082
2024-06-17,i-0017f0b6,t3.medium,3.34,5.03,1.2798,0.0,1.0278
2024-06-18,i-0017f0b6,t3.medium,6.75,6.25,2.2122,0.4731,1.0282
2024-06-19,i-0017f0b6,t3.medium,3.53,16.59,5.4367,2.8197,1.2618
2024-06-20,i-0017f0b6,t3.medium,4.16,11.45,1.3167,0.0,0.9887
2024-06-21,i-0017f0b6,t3.medium,5.04,17.43,0.0,0.0,1.0241
2024-06-22,i-0017f0b6,t3.medium,3.63,15.45,3.6203,0.0969,1.0335
2024-06-23,i-0017f0b6,t3.medium,2.92,8.69,2.3425,0.0,1.002
2024-06-24,i-0017f0b6,t3.medium,5.19,7.81,0.1472,0.0,0.9925
2024-06-25,i-0017f0b6,t3.medium,4.99,12.65,4.7811,0.0,0.9995
2024-06-26,i-0017f0b6,t3.medium,5.88,15.62,0.879,0.1737,1.0194
2024-06-27,i-0017f0b6,t3.medium,3.79,17.0,6.2319,0.0,1.014
2024-06-28,i-0017f0b6,t3.medium,7.76,17.28,2.8954,2.2045,1.1807
2024-06-29,i-0017f0b6,t3.medium,6.67,23.28,3.1437,0.0,1.0228
2024-06-30,i-0017f0b6,t3.medium,7.84,15.15,0.0,2.582,1.2808
2024-01-01,i-00182922,m5.large,62.7,74.56,7.1276,3.8294,2.6951
2024-01-02,i-00182922,m5.large,41.59,47.18,6.1435,2.3555,2.5544
2024-01-03,i-00182922,m5.large,47.91,48.57,5.1543,2.7868,2.5289
2024-01-04,i-00182922,m5.large,41.45,63.63,4.4918,5.0496,2.7903
2024-01-05,i-00182922,m5.large,58.22,54.95,3.1896,1.1108,2.2972
2024-01-06,i-00182922,m5.large,16.0,31.47,0.8685,2.1429,2.5328
2024-01-07,i-00182922,m5.large,23.49,29.57,1.8003,1.2755,2.4983
2024-01-08,i-00182922,m5.large,55.17,59.52,8.8145,1.4216,2.3988
2024-01-09,i-00182922,m5.large,59.47,83.99,6.8116,3.3622,2.5387
2024-01-10,i-00182922,m5.large,53.48,65.51,6.6259,4.9567,2.8139
2024-01-11,i-00182922,m5.large,63.73,56.66,4.2018,5.173,2.8083
2024-01-12,i-00182922,m5.large,56.95,77.89,3.7696,5.4841,2.7651
2024-01-13,i-00182922,m5.large,25.99,33.52,3.2629,0.0425,2.2137
2024-01-14,i-00182922,m5.large,21.75,24.21,3.186,0.6311,2.4381
2024-01-15,i-00182922,m5.large,48.35,61.72,5.3689,5.0288,2.7271
2024-01-16,i-00182922,m5.large,50.79,61.66,4.1162,2.8445,2.5581
2024-01-17,i-00182922,m5.large,50.27,66.38,5.0555,3.888,2.677
2024-01-18,i-00182922,m5.large,65.95,53.96,11.0719,4.6897,2.7992
2024-01-19,i-00182922,m5.large,49.83,54.23,3.3289,2.6998,1.7997
2024-01-20,i-00182922,m5.large,22.13,22.13,1.3387,1.822,2.4267
2024-01-21,i-00182922,m5.large,22.57,29.38,0.0,1.205,2.3244
2024-01-22,i-00182922,m5.large,60.02,59.63,4.7328,1.9686,2.5612
2024-01-23,i-00182922,m5.large,54.84,68.38,8.1948,1.2388,2.5144
2024-01-24,i-00182922,m5.large,55.93,73.45,8.3763,5.2791,2.8609
2024-01-25,i-00182922,m5.large,31.94,39.07,5.9147,0.9359,2.3548
2024-01-26,i-00182922,m5.large,51.89,43.63,5.9311,5.0405,2.9412
2024-01-27,i-00182922,m5.large,32.45,34.71,0.7356,0.4451,2.1896
2024-01-28,i-00182922,m5.large,18.05,33.45,0.0,0.9236,2.4464
2024-01-29,i-00182922,m5.large,53.95,48.64,1.0993,4.7361,2.7367
2024-01-30,i-00182922,m5.large,55.96,63.01,4.2351,3.8502,2.654
2024-01-31,i-00182922,m5.large,51.53,69.43,0.3435,4.4643,2.7173
2024-02-01,i-00182922,m5.large,49.16,53.96,6.5824,2.6037,2.4094
2024-02-02,i-00182922,m5.large,49.59,49.02,3.4446,0.2112,2.3465
2024-02-03,i-00182922,m5.large,26.59,38.4,0.2903,1.053,2.3537
2024-02-04,i-00182922,m5.large,18.75,16.22,0.0178,0.4433,2.333
2024-02-05,i-00182922,m5.large,42.61,55.01,5.4214,1.5741,2.376
2024-02-06,i-00182922,m5.large,45.38,54.74,4.0913,0.0,2.4316
2024-02-07,i-00182922,m5.large,47.82,60.02,5.8056,0.0,2.3319
2024-02-08,i-00182922,m5.large,65.31,53.96,3.2647,4.0665,2.6898
2024-02-09,i-00182922,m5.large,43.59,62.7,3.6452,4.1484,2.6815
2024-02-10,i-00182922,m5.large,25.51,43.29,1.5608,0.0,2.0291
2024-02-11,i-00182922,m5.large,23.98,34.2,0.0,1.9158,2.5236
2024-02-12,i-00182922,m5.large,51.06,53.75,3.0073,3.921,2.6384
2024-02-13,i-00182922,m5.large,56.23,78.3,4.1907,3.8428,2.6965
2024-02-14,i-00182922,m5.large,48.68,59.18,7.2262,2.6897,2.5014
2024-02-15,i-00182922,m5.large,63.58,55.21,6.019,3.2371,2.6358
2024-02-16,i-00182922,m5.large,53.47,75.78,7.8488,4.6075,2.7319
2024-02-17,i-00182922,m5.large,21.58,24.59,3.0259,0.0,2.2991
2024-02-18,i-00182922,m5.large,33.34,42.48,0.8171,0.105,2.2749
2024-02-19,i-00182922,m5.large,53.32,59.1,4.2071,5.0988,2.923
2024-02-20,i-00182922,m5.large,56.61,88.97,5.8459,1.9121,2.4334
2024-02-21,i-00182922,m5.large,51.93,43.88,1.9719,2.822,2.5387
2024-02-22,i-00182922,m5.large,54.41,64.87,6.5894,0.0,2.172
2024-02-23,i-00182922,m5.large,62.03,89.04,7.905,5.5134,2.6146
2024-02-24,i-00182922,m5.large,27.51,36.67,0.6364,3.2073,2.4972
2024-02-25,i-00182922,m5.large,28.35,34.02,0.0,0.0,2.2845
2024-02-26,i-00182922,m5.large,60.09,82.21,4.5028,2.0887,2.5768
2024-02-27,i-00182922,m5.large,71.53,66.1,9.3106,1.6547,2.2524
2024-02-28,i-00182922,m5.large,46.19,69.31,6.4107,3.9367,2.628
2024-02-29,i-00182922,m5.large,46.07,49.44,2.2812,0.0,2.0863
2024-03-01,i-00182922,m5.large,57.88,53.96,4.7492,1.2226,2.4901
2024-03-02,i-00182922,m5.large,25.03,27.34,2.6147,1.2084,2.5838
2024-03-03,i-00182922,m5.large,18.68,35.19,0.0,0.6732,2.4109
2024-03-04,i-00182922,m5.large,60.9,74.24,6.2412,2.6533,2.6559
2024-03-05,i-00182922,m5.large,68.65,81.44,2.0209,7.1967,2.7506
2024-03-06,i-00182922,m5.large,54.6,52.64,0.0,1.8077,2.5298
2024-03-07,i-00182922,m5.large,53.04,72.82,4.6405,3.6602,2.7882
2024-03-08,i-00182922,m5.large,57.15,49.22,4.046,3.5173,2.7999
2024-03-09,i-00182922,m5.large,23.13,48.84,1.3837,1.8569,2.6348
2024-03-10,i-00182922,m5.large,20.76,32.56,1.6914,2.1957,2.6194
2024-03-11,i-00182922,m5.large,62.22,78.95,5.008,2.7653,2.518
2024-03-12,i-00182922,m5.large,58.22,54.57,3.8706,2.7318,2.5407
2024-03-13,i-00182922,m5.large,55.8,48.56,9.8607,2.6857,2.5055
2024-03-14,i-00182922,m5.large,45.79,34.95,9.7582,2.1086,2.5275
2024-03-15,i-00182922,m5.large,59.14,55.03,5.573,4.1179,2.6412
2024-03-16,i-00182922,m5.large,20.8,20.72,0.0,0.6653,2.3807
2024-03-17,i-00182922,m5.large,50.79,42.6,2.6253,0.5915,2.3766
2024-03-18,i-00182922,m5.large,60.76,74.1,5.0874,1.9458,2.4275
2024-03-19,i-00182922,m5.large,63.68,71.73,4.1367,3.2284,2.4299
2024-03-20,i-00182922,m5.large,66.0,82.45,5.727,1.3425,2.4693
2024-03-21,i-00182922,m5.large,60.51,67.95,4.4762,8.0328,2.9563
2024-03-22,i-00182922,m5.large,59.39,78.98,10.181,2.3953,2.6474
2024-03-23,i-00182922,m5.large,28.69,21.62,1.6462,0.0,1.2172
2024-03-24,i-00182922,m5.large,27.44,45.65,2.3706,0.1149,1.316
2024-03-25,i-00182922,m5.large,56.42,53.83,2.7884,4.0216,2.8379
2024-03-26,i-00182922,m5.large,45.33,55.08,0.0,0.8056,2.4363
2024-03-27,i-00182922,m5.large,54.05,63.33,6.5083,4.4782,2.6134
2024-03-28,i-00182922,m5.large,33.62,43.09,0.2814,3.5165,2.6409
2024-03-29,i-00182922,m5.large,60.94,61.38,7.1752,4.7164,2.8657
2024-03-30,i-00182922,m5.large,23.23,32.82,0.8851,0.0795,2.4366
2024-03-31,i-00182922,m5.large,19.83,30.06,1.6376,0.775,2.3443
2024-04-01,i-00182922,m5.large,51.42,44.78,2.2511,5.6315,2.8387
2024-04-02,i-00182922,m5.large,40.66,50.81,3.9469,2.8422,2.6503
2024-04-03,i-00182922,m5.large,48.61,53.96,1.4192,4.7678,2.768
2024-04-04,i-00182922,m5.large,56.28,53.96,8.1311,2.9827,2.6329
2024-04-05,i-00182922,m5.large,62.36,87.93,5.4721,2.4076,2.3361
2024-04-06,i-00182922,m5.large,23.35,40.4,1.1173,2.7253,2.475
2024-04-07,i-00182922,m5.large,27.35,37.66,0.041,2.4923,2.6049
2024-04-08,i-00182922,m5.large,58.18,71.98,4.6137,5.6802,3.1262
2024-04-09,i-00182922,m5.large,41.24,44.37,5.5524,0.4711,2.3786
2024-04-10,i-00182922,m5.large,56.85,73.99,8.4668,1.1226,2.4909
2024-04-11,i-00182922,m5.large,61.72,82.29,8.9691,5.1032,2.5848
2024-04-12,i-00182922,m5.large,46.43,54.98,8.5671,2.2154,2.6138
2024-04-13,i-00182922,m5.large,27.5,39.68,0.2853,0.0,2.2859
2024-04-14,i-00182922,m5.large,20.71,26.73,0.9236,0.0,2.3217
2024-04-15,i-00182922,m5.large,38.18,51.29,3.5798,3.8056,2.6479
2024-04-16,i-00182922,m5.large,42.52,55.67,2.7407,4.3985,2.7711
2024-04-17,i-00182922,m5.large,51.51,55.39,0.0,13.9742,10.4154
2024-04-18,i-00182922,m5.large,56.21,70.43,2.1783,4.7742,2.7582
2024-04-19,i-00182922,m5.large,60.72,80.67,2.583,3.2138,2.652
2024-04-20,i-00182922,m5.large,22.7,28.53,1.2061,0.1469,2.362
2024-04-21,i-00182922,m5.large,24.01,38.79,0.0,0.3834,2.3157
2024-04-22,i-00182922,m5.large,58.59,46.96,4.8429,1.9154,2.4806
2024-04-23,i-00182922,m5.large,54.92,71.61,7.146,2.9628,2.6488
2024-04-24,i-00182922,m5.large,61.07,70.31,9.4653,5.8869,2.7961
2024-04-25,i-00182922,m5.large,53.04,58.67,2.5454,2.485,2.4241
2024-04-26,i-00182922,m5.large,53.17,46.61,3.9919,1.5103,2.4432
2024-04-27,i-00182922,m5.large,24.99,36.94,0.0179,0.0,2.2336
2024-04-28,i-00182922,m5.large,27.97,37.72,2.8476,1.3137,2.4106
2024-04-29,i-00182922,m5.large,49.62,65.47,6.8668,3.0318,2.5353
2024-04-30,i-00182922,m5.large,42.7,42.41,3.8172,0.9549,2.4861
2024-05-01,i-00182922,m5.large,54.76,67.86,3.9926,2.7654,2.483
2024-05-02,i-00182922,m5.large,55.81,54.31,3.3764,0.0,2.3691
2024-05-03,i-00182922,m5.large,57.79,52.75,4.8091,1.4826,2.366
2024-05-04,i-00182922,m5.large,24.93,48.1,2.3653,0.6909,2.2539
2024-05-05,i-00182922,m5.large,21.56,26.86,0.0,0.0,2.2182
2024-05-06,i-00182922,m5.large,53.85,52.38,6.2112,3.5611,2.6445
2024-05-07,i-00182922,m5.large,59.43,74.13,5.3464,2.1235,2.5641
2024-05-08,i-00182922,m5.large,52.2,50.78,4.3436,4.4693,2.8222
2024-05-09,i-00182922,m5.large,53.39,51.43,2.7729,2.9173,2.5233
2024-05-10,i-00182922,m5.large,54.09,67.63,6.4138,3.496,2.5949
2024-05-11,i-00182922,m5.large,27.43,36.41,4.8681,0.0,2.27
2024-05-12,i-00182922,m5.large,27.22,27.28,1.1893,0.1972,2.3089
2024-05-13,i-00182922,m5.large,43.71,61.38,6.3746,2.6281,2.4965
2024-05-14,i-00182922,m5.large,43.4,71.52,3.248,0.0,2.3309
2024-05-15,i-00182922,m5.large,52.62,71.41,6.3115,2.9931,2.5319
2024-05-16,i-00182922,m5.large,54.98,53.96,4.3056,4.3648,2.7374
2024-05-17,i-00182922,m5.large,47.28,53.11,3.2072,4.4619,2.6712
2024-05-18,i-00182922,m5.large,25.93,45.59,0.5373,0.9828,2.3205
2024-05-19,i-00182922,m5.large,21.2,23.14,0.827,0.4372,2.2634
2024-05-20,i-00182922,m5.large,48.24,62.65,6.0815,4.5692,2.6829
2024-05-21,i-00182922,m5.large,32.73,38.04,7.6052,0.0,2.2102
2024-05-22,i-00182922,m5.large,53.36,61.98,3.834,4.3874,2.7439
2024-05-23,i-00182922,m5.large,53.45,53.96,6.6926,5.0569,2.661
2024-05-24,i-00182922,m5.large,57.42,67.28,8.9339,1.1119,2.2823
2024-05-25,i-00182922,m5.large,26.75,34.61,6.3641,2.0718,2.5095
2024-05-26,i-00182922,m5.large,25.22,26.57,1.7386,1.0184,2.3862
2024-05-27,i-00182922,m5.large,57.15,56.1,2.4228,3.156,2.5712
2024-05-28,i-00182922,m5.large,49.6,68.11,4.1306,7.701,2.8854
2024-05-29,i-00182922,m5.large,47.48,45.32,1.9117,2.2636,2.4686
2024-05-30,i-00182922,m5.large,41.54,40.8,4.7351,0.6333,2.2449
2024-05-31,i-00182922,m5.large,62.03,54.52,10.4807,8.2276,3.0589
2024-06-01,i-00182922,m5.large,20.54,31.77,0.0,1.2422,2.3722
2024-06-02,i-00182922,m5.large,26.28,32.12,2.6623,0.0476,2.3504
2024-06-03,i-00182922,m5.large,56.66,58.39,6.2713,3.5406,2.53
2024-06-04,i-00182922,m5.large,65.44,56.67,5.4666,3.1715,2.6118
2024-06-05,i-00182922,m5.large,73.1,97.47,8.4267,3.8415,2.6716
2024-06-06,i-00182922,m5.large,57.15,60.6,5.1809,1.3962,2.4795
2024-06-07,i-00182922,m5.large,28.96,33.88,0.9929,0.3762,2.3092
2024-06-08,i-00182922,m5.large,28.18,39.2,1.8365,0.8714,2.5192
2024-06-09,i-00182922,m5.large,23.08,24.91,0.4913,0.7789,2.3405
2024-06-10,i-00182922,m5.large,53.46,47.63,8.9469,2.3232,2.3829
2024-06-11,i-00182922,m5.large,43.79,42.74,6.5864,5.3699,2.7582
2024-06-12,i-00182922,m5.large,56.51,71.16,7.7357,4.216,2.6779
2024-06-13,i-00182922,m5.large,53.59,65.27,1.1298,4.4911,2.6173
2024-06-14,i-00182922,m5.large,62.73,37.92,7.4717,5.0716,2.7994
2024-06-15,i-00182922,m5.large,23.27,34.37,1.8474,1.2321,2.313
2024-06-16,i-00182922,m5.large,23.38,33.35,0.0,2.1705,2.6188
2024-06-17,i-00182922,m5.large,46.56,58.41,4.9983,2.7476,2.5915
2024-06-18,i-00182922,m5.large,53.29,72.53,6.7378,3.591,2.5798
2024-06-19,i-00182922,m5.large,59.74,59.35,6.4886,3.6957,2.565
2024-06-20,i-00182922,m5.large,52.5,66.67,6.4411,2.1864,2.6208
2024-06-21,i-00182922,m5.large,55.32,71.15,4.5541,2.043,2.537
2024-06-22,i-00182922,m5.large,19.47,22.92,2.5331,0.0,2.2132
2024-06-23,i-00182922,m5.large,26.64,37.42,3.2499,0.9934,1.6185
2024-06-24,i-00182922,m5.large,58.85,58.11,6.2354,6.4144,2.8712
2024-06-25,i-00182922,m5.large,58.43,78.34,6.8654,8.6106,2.9793
2024-06-26,i-00182922,m5.large,39.69,44.15,0.9835,5.5332,2.7792
2024-06-27,i-00182922,m5.large,66.88,54.32,4.022,3.6037,2.5878
2024-06-28,i-00182922,m5.large,70.6,86.21,3.5848,2.8378,2.5036
2024-06-29,i-00182922,m5.large,25.29,35.84,1.1944,0.5534,2.3834
2024-06-30,i-00182922,m5.large,25.79,35.25,0.0,0.5635,2.387
2024-01-01,i-001918e3,r5.large,58.27,67.18,4.6635,0.0,3.0485
2024-01-02,i-001918e3,r5.large,50.21,63.2,1.4718,4.4472,3.458
2024-01-03,i-001918e3,r5.large,44.14,40.38,7.0019,0.682,3.041
2024-01-04,i-001918e3,r5.large,55.05,85.23,3.9804,7.2073,2.119
2024-01-05,i-001918e3,r5.large,47.97,54.32,1.248,2.3099,3.0792
2024-01-06,i-001918e3,r5.large,59.34,65.32,5.7224,3.51,3.2305
2024-01-07,i-001918e3,r5.large,57.89,76.49,2.8573,3.6015,3.1846
2024-01-08,i-001918e3,r5.large,42.83,47.49,9.1072,3.3364,3.3849
2024-01-09,i-001918e3,r5.large,62.16,60.26,7.4082,4.2032,3.4209
2024-01-10,i-001918e3,r5.large,53.33,59.42,3.5423,0.9092,3.0164
2024-01-11,i-001918e3,r5.large,44.81,56.26,3.7764,0.4991,2.8645
2024-01-12,i-001918e3,r5.large,43.66,48.0,4.3326,2.3999,3.3327
2024-01-13,i-001918e3,r5.large,42.65,60.57,5.8506,0.2632,3.0835
2024-01-14,i-001918e3,r5.large,36.18,54.34,2.6837,2.6783,3.2661
2024-01-15,i-001918e3,r5.large,65.79,87.37,2.9578,2.138,3.0997
2024-01-16,i-001918e3,r5.large,73.89,61.53,4.8786,3.5106,3.2396
2024-01-17,i-001918e3,r5.large,60.71,81.16,4.7899,3.0506,3.3336
2024-01-18,i-001918e3,r5.large,49.7,59.23,2.0125,5.0316,3.4955
2024-01-19,i-001918e3,r5.large,59.99,63.72,4.5909,2.3026,3.1093
2024-01-20,i-001918e3,r5.large,55.72,81.53,1.4874,3.7331,3.3087
2024-01-21,i-001918e3,r5.large,52.34,65.83,4.7992,3.3674,3.4009
2024-01-22,i-001918e3,r5.large,61.96,81.18,5.3238,2.297,3.184
2024-01-23,i-001918e3,r5.large,50.2,61.83,4.3746,2.2477,3.3433
2024-01-24,i-001918e3,r5.large,53.51,64.43,3.5888,0.0,2.9754
2024-01-25,i-001918e3,r5.large,66.32,73.48,8.809,2.5593,3.0439
2024-01-26,i-001918e3,r5.large,47.21,62.155,2.2942,1.5709,3.112
2024-01-27,i-001918e3,r5.large,54.89,61.97,6.8293,2.5949,3.2811
2024-01-28,i-001918e3,r5.large,51.07,51.31,6.0191,5.1456,3.5513
2024-01-29,i-001918e3,r5.large,58.66,56.97,3.6618,2.1061,3.2035
2024-01-30,i-001918e3,r5.large,58.49,62.155,4.2973,3.1489,3.3847
2024-01-31,i-001918e3,r5.large,58.0,78.05,3.6677,1.5953,3.0518
2024-02-01,i-001918e3,r5.large,66.99,60.1,6.3508,1.7499,3.1413
2024-02-02,i-001918e3,r5.large,64.58,48.87,3.0989,0.5781,2.9964
2024-02-03,i-001918e3,r5.large,50.74,46.05,3.5613,3.9104,3.3162
2024-02-04,i-001918e3,r5.large,45.42,64.84,3.7798,0.583,3.075
2024-02-05,i-001918e3,r5.large,53.3,59.63,3.2846,2.0251,3.2014
2024-02-06,i-001918e3,r5.large,53.58,66.11,4.1709,3.5981,3.3732
2024-02-07,i-001918e3,r5.large,58.46,54.82,8.4841,5.4079,3.4161
2024-02-08,i-001918e3,r5.large,47.92,59.86,3.1919,0.3046,3.1616
2024-02-09,i-001918e3,r5.large,54.71,61.19,8.258,0.8019,3.0856
2024-02-10,i-001918e3,r5.large,72.98,89.56,7.0993,3.1046,3.1912
2024-02-11,i-001918e3,r5.large,69.75,72.95,4.1834,3.9863,3.3042
2024-02-12,i-001918e3,r5.large,65.34,71.65,1.198,2.0442,3.3021
2024-02-13,i-001918e3,r5.large,51.72,62.34,9.489,1.8002,3.265
2024-02-14,i-001918e3,r5.large,56.32,64.34,4.9938,2.7641,3.4558
2024-02-15,i-001918e3,r5.large,42.29,37.72,5.2125,2.2113,3.1416
2024-02-16,i-001918e3,r5.large,61.3,73.16,1.9138,2.9627,3.2181
2024-02-17,i-001918e3,r5.large,44.71,42.87,3.91,2.1307,2.8104
2024-02-18,i-001918e3,r5.large,49.99,48.62,4.3742,0.6221,3.0171
2024-02-19,i-001918e3,r5.large,59.1,71.73,7.5417,1.5966,3.2728
2024-02-20,i-001918e3,r5.large,62.6,85.56,3.9806,1.9541,3.2901
2024-02-21,i-001918e3,r5.large,58.88,53.71,7.0192,5.683,3.5615
2024-02-22,i-001918e3,r5.large,48.69,54.52,0.1336,0.0322,3.0677
2024-02-23,i-001918e3,r5.large,67.46,74.75,4.9005,3.792,3.4417
2024-02-24,i-001918e3,r5.large,59.64,68.19,2.8484,3.0336,3.3317
2024-02-25,i-001918e3,r5.large,53.73,59.04,4.6198,1.0925,2.5206
2024-02-26,i-001918e3,r5.large,65.33,54.86,7.4172,1.497,3.1748
2024-02-27,i-001918e3,r5.large,41.76,39.54,2.8622,3.0979,3.4821
2024-02-28,i-001918e3,r5.large,56.23,70.37,5.7198,4.531,3.4853
2024-02-29,i-001918e3,r5.large,55.21,54.44,4.7992,1.2278,3.0273
2024-03-01,i-001918e3,r5.large,57.83,52.87,8.9627,4.1541,3.3302
2024-03-02,i-001918e3,r5.large,54.88,46.76,3.7387,0.5543,3.0555
2024-03-03,i-001918e3,r5.large,52.59,60.59,9.085,4.5279,3.496
2024-03-04,i-001918e3,r5.large,55.69,73.65,6.2142,2.272,3.1613
2024-03-05,i-001918e3,r5.large,61.2,64.4,4.5721,3.6159,3.2733
2024-03-06,i-001918e3,r5.large,55.09,62.155,3.6885,1.847,3.3816
2024-03-07,i-001918e3,r5.large,56.6,70.92,4.8442,2.2725,3.2401
2024-03-08,i-001918e3,r5.large,40.05,52.37,2.0856,1.6791,3.1042
2024-03-09,i-001918e3,r5.large,59.35,62.44,0.44,2.2847,3.1459
2024-03-10,i-001918e3,r5.large,53.99,59.41,8.7694,3.4275,3.1886
2024-03-11,i-001918e3,r5.large,47.59,57.12,5.4033,3.0185,3.3353
2024-03-12,i-001918e3,r5.large,35.84,50.35,6.4436,0.0,3.0392
2024-03-13,i-001918e3,r5.large,56.18,67.84,4.1167,2.7157,3.0803
2024-03-14,i-001918e3,r5.large,61.93,71.86,4.3596,2.604,3.3089
2024-03-15,i-001918e3,r5.large,63.43,91.43,9.0099,2.4076,3.0476
2024-03-16,i-001918e3,r5.large,68.39,70.15,6.7771,4.7757,3.352
2024-03-17,i-001918e3,r5.large,52.46,47.02,2.8485,3.5934,3.3616
2024-03-18,i-001918e3,r5.large,66.86,79.04,4.5777,4.3529,3.4041
2024-03-19,i-001918e3,r5.large,58.82,76.68,4.6568,2.5448,1.3858
2024-03-20,i-001918e3,r5.large,63.52,57.99,11.9592,2.2473,3.1342
2024-03-21,i-001918e3,r5.large,60.56,79.46,9.5284,2.0062,3.2368
2024-03-22,i-001918e3,r5.large,41.15,56.54,6.1151,2.6743,3.3012
2024-03-23,i-001918e3,r5.large,67.46,56.23,8.8858,4.1683,3.4413
2024-03-24,i-001918e3,r5.large,54.05,44.7,5.4036,4.3505,3.1859
2024-03-25,i-001918e3,r5.large,45.29,53.54,6.6654,0.4897,3.0688
2024-03-26,i-001918e3,r5.large,64.42,80.85,6.3931,3.4326,3.3657
2024-03-27,i-001918e3,r5.large,55.02,75.44,1.4988,2.8262,3.4528
2024-03-28,i-001918e3,r5.large,38.5,43.48,3.8444,0.6207,3.0534
2024-03-29,i-001918e3,r5.large,44.92,56.72,6.1595,4.3211,3.3395
2024-03-30,i-001918e3,r5.large,54.75,69.73,5.9058,5.6912,3.398
2024-03-31,i-001918e3,r5.large,68.09,69.01,7.1337,4.0978,3.3549
2024-04-01,i-001918e3,r5.large,50.8,60.51,4.0397,4.9995,3.3303
2024-04-02,i-001918e3,r5.large,49.79,50.76,1.6247,2.5119,3.1369
